"","vm1r","vm2r","vm1c","vm2c","rt","thr","activedurationvm1","avm1","bwrxvm1","bwtxvm1","uvm1","memcommitedvm1","memresidentvm1","netusagerxvm1","netusagetxvm1","qvm1","quvm1","queuestatusvm1","stealvm1","activedurationvm2","avm2","bwrxvm2","bwtxvm2","uvm2","memcommitedvm2","memresidentvm2","netusagerxvm2","netusagetxvm2","qvm2","quvm2","queuestatusvm2","stealvm2"
417,50,50,50,50,237.69,48.96,0.96,0.33,6677436.34,6673897.69,0.04,18.86,0.00,51.89,52.75,0.00,0.00,0.00,0.03,0.96,0.43,5202869.21,5333390.69,0.04,22.87,0.00,39.50,39.19,0.00,0.00,0.00,0.03
418,50,50,50,50,248.00,50.00,1.00,0.34,6929665.58,6973404.61,0.04,19.47,0.00,52.52,52.87,0.00,0.00,0.00,0.03,1.00,0.44,5371531.58,5404299.35,0.04,23.54,0.00,40.75,41.00,0.00,0.00,0.00,0.03
419,50,50,50,50,257.32,46.58,0.99,0.33,10034428.65,10422733.09,0.04,18.81,0.00,78.56,76.88,0.00,0.00,0.00,0.00,0.95,0.43,7824088.57,7797933.21,0.05,22.30,0.00,58.20,60.77,0.00,0.00,0.00,0.05
420,50,50,50,50,262.00,48.00,1.00,0.34,10357579.65,10426477.10,0.04,19.38,0.00,78.74,79.19,0.00,0.00,0.00,0.00,1.00,0.44,8028858.28,8080622.65,0.05,23.46,0.00,61.00,61.40,0.00,0.00,0.00,0.05
421,50,50,50,50,252.90,48.18,0.98,0.33,13630970.38,13835258.70,0.05,18.62,0.00,100.47,102.67,0.00,0.00,0.00,0.09,0.97,0.44,10655459.85,10526153.18,0.04,23.03,0.00,77.78,81.57,0.00,0.00,0.00,0.00
422,50,50,50,50,256.00,49.00,1.00,0.34,13833162.65,13926858.84,0.05,19.41,0.00,105.19,105.90,0.00,0.00,0.00,0.09,1.00,0.44,10722611.82,10793614.18,0.04,23.49,0.00,81.55,82.12,0.00,0.00,0.00,0.00
423,50,50,50,50,263.25,45.42,0.99,0.34,17150195.74,17069743.81,0.04,18.52,0.00,124.74,129.50,0.00,0.00,0.00,0.03,0.99,0.44,13244561.77,13406470.95,0.04,23.07,0.00,98.88,99.32,0.00,0.00,0.00,0.07
424,50,50,50,50,277.00,47.00,1.00,0.34,17245909.00,17364186.29,0.04,19.28,0.00,131.23,132.16,0.00,0.00,0.00,0.03,1.00,0.44,13367779.30,13458461.20,0.04,23.46,0.00,101.78,102.40,0.00,0.00,0.00,0.08
425,50,50,50,100,260.30,45.67,0.98,0.34,3271071.08,3436003.94,0.05,18.72,0.00,25.62,25.46,0.00,0.00,0.00,0.09,0.97,0.44,2551262.69,2607903.89,0.03,23.30,0.00,18.68,19.20,0.00,0.00,0.00,0.07
426,50,50,50,100,263.00,48.00,1.00,0.34,3436901.74,3456006.00,0.05,19.38,0.00,25.94,26.03,0.00,0.00,0.00,0.09,1.00,0.46,2600098.15,2613373.73,0.03,23.54,0.00,19.61,19.66,0.00,0.00,0.00,0.08
427,50,50,50,100,253.09,45.39,0.99,0.34,6621821.84,6540080.69,0.04,18.33,0.00,51.54,49.37,0.00,0.00,0.00,0.09,0.98,0.45,4933748.57,5094470.62,0.03,22.78,0.00,37.57,38.58,0.00,0.00,0.00,0.05
428,50,50,50,100,263.00,46.00,1.00,0.34,6794140.55,6837336.13,0.04,19.28,0.00,51.55,51.77,0.00,0.00,0.00,0.10,1.00,0.46,5139023.39,5170387.05,0.03,23.46,0.00,38.98,40.15,0.00,0.00,0.00,0.05
429,50,50,50,100,251.53,46.13,0.98,0.33,10218488.89,9906494.41,0.05,19.00,0.00,77.24,74.92,0.00,0.00,0.00,0.06,0.99,0.44,7411476.25,7747550.76,0.03,23.27,0.00,58.04,56.53,0.00,0.00,0.00,0.10
430,50,50,50,100,254.00,48.00,1.00,0.34,10233727.03,10301738.26,0.05,19.38,0.00,77.74,78.26,0.00,0.00,0.00,0.06,1.00,0.46,7739974.02,7789992.00,0.03,23.46,0.00,58.78,59.22,0.00,0.00,0.00,0.10
431,50,50,50,100,259.98,44.72,0.95,0.33,12986518.90,13456016.72,0.04,19.14,0.00,101.62,100.54,0.00,0.00,0.00,0.06,0.98,0.42,10437898.39,10338512.72,0.03,23.23,0.00,77.26,78.18,0.00,0.00,0.00,0.08
432,50,50,50,100,272.00,47.00,1.00,0.34,13644947.03,13738055.77,0.05,19.50,0.00,103.77,104.52,0.00,0.00,0.00,0.06,1.00,0.44,10576933.22,10648051.65,0.03,23.46,0.00,80.45,80.97,0.00,0.00,0.00,0.08
433,50,50,50,100,264.24,46.38,0.98,0.33,16728767.24,16621215.52,0.04,19.23,0.00,129.67,124.86,0.00,0.00,0.00,0.00,0.95,0.44,12475223.73,12567987.88,0.03,22.30,0.00,95.87,95.49,0.00,0.00,0.00,0.00
434,50,50,50,100,277.00,47.00,1.00,0.34,17040993.23,17156308.94,0.04,19.28,0.00,129.71,130.58,0.00,0.00,0.00,0.00,1.00,0.46,12887406.88,12973647.63,0.03,23.46,0.00,98.10,98.73,0.00,0.00,0.00,0.00
435,50,50,100,10,847.14,40.30,0.97,0.24,4483840.41,4424006.10,0.03,19.38,0.00,34.07,33.42,0.00,0.00,0.00,0.00,2.53,0.79,3057858.24,3081932.58,0.26,22.27,0.00,23.20,24.09,0.00,0.00,0.00,0.06
436,50,50,100,10,866.00,42.00,1.00,0.24,4559779.77,4576039.00,0.03,19.59,0.00,34.50,34.64,0.00,0.00,0.00,0.00,2.59,0.83,3207989.66,3220109.31,0.27,23.27,0.00,24.21,24.34,0.00,0.00,0.00,0.06
437,50,50,100,10,958.61,39.02,0.96,0.23,8918302.83,9080493.70,0.03,19.26,0.00,68.52,67.78,0.00,0.00,0.00,0.05,2.15,0.74,5753072.89,5849531.49,0.24,22.63,0.00,42.73,44.03,0.00,0.00,0.00,0.09
438,50,50,100,10,961.00,40.00,1.00,0.24,9065358.95,9101771.82,0.03,19.41,0.00,68.82,69.09,0.00,0.00,0.00,0.05,2.26,0.78,5903677.58,5928737.00,0.24,23.53,0.00,44.74,44.97,0.00,0.00,0.00,0.09
439,50,50,100,10,981.87,42.54,0.97,0.27,11530859.25,11776585.83,0.03,18.76,0.00,91.27,89.12,0.00,0.00,0.00,0.04,3.66,0.99,8570015.44,8692898.35,0.29,22.40,0.00,65.69,67.08,0.00,0.00,0.00,0.14
440,50,50,100,10,1002.00,44.00,1.00,0.28,12072828.88,12135034.60,0.03,19.32,0.00,91.80,92.24,0.00,0.00,0.00,0.04,3.81,1.00,8899107.65,8946513.90,0.30,23.55,0.00,67.65,68.00,0.00,0.00,0.00,0.15
441,50,50,100,10,703.42,41.07,0.96,0.30,17318237.86,17972700.84,0.03,18.75,0.00,135.15,134.70,0.00,0.00,0.00,0.07,1.85,0.65,14688473.36,15287858.86,0.23,22.65,0.00,110.76,113.02,0.00,0.00,0.00,0.10
442,50,50,100,10,738.00,43.00,1.00,0.31,18107712.61,18209812.29,0.03,19.31,0.00,137.82,138.57,0.00,0.00,0.00,0.07,1.94,0.67,15221445.71,15308914.23,0.23,23.41,0.00,115.77,116.52,0.00,0.00,0.00,0.10
443,50,50,100,50,237.80,44.21,0.98,0.34,3200020.04,3279532.94,0.03,18.91,0.00,23.57,24.59,0.00,0.00,0.00,0.03,0.98,0.42,2582084.17,2500683.26,0.04,23.38,0.00,19.67,19.14,0.00,0.00,0.00,0.12
444,50,50,100,50,246.00,46.00,1.00,0.36,3267817.03,3284631.38,0.03,19.34,0.00,24.72,24.72,0.00,0.00,0.00,0.03,1.00,0.44,2615933.25,2628243.20,0.04,23.46,0.00,19.75,19.82,0.00,0.00,0.00,0.13
445,50,50,100,50,219.77,45.18,0.98,0.34,6418750.29,6562546.15,0.03,18.53,0.00,48.97,50.19,0.00,0.00,0.00,0.09,0.99,0.44,5149921.00,5252456.69,0.05,23.39,0.00,39.01,38.86,0.00,0.00,0.00,0.05
446,50,50,100,50,229.00,46.00,1.00,0.34,6736741.26,6776988.23,0.03,19.28,0.00,51.03,51.39,0.00,0.00,0.00,0.09,1.00,0.44,5223017.85,5252891.95,0.05,23.56,0.00,39.58,39.85,0.00,0.00,0.00,0.05
447,50,50,100,50,256.29,43.75,0.98,0.34,9316593.36,9484932.30,0.03,19.03,0.00,72.60,71.21,0.00,0.00,0.00,0.03,1.00,0.43,7623214.20,7680804.29,0.05,22.47,0.00,58.52,57.11,0.00,0.00,0.00,0.02
448,50,50,100,50,268.00,46.00,1.00,0.36,9797964.22,9859527.22,0.03,19.41,0.00,74.44,74.88,0.00,0.00,0.00,0.03,1.00,0.44,7840342.00,7888533.08,0.05,23.46,0.00,59.55,59.90,0.00,0.00,0.00,0.03
449,50,50,100,50,239.68,47.36,0.99,0.34,12681387.56,12806970.08,0.03,18.86,0.00,98.39,96.30,0.00,0.00,0.00,0.03,0.97,0.42,10246354.61,10102103.81,0.06,22.25,0.00,77.40,78.58,0.00,0.00,0.00,0.10
450,50,50,100,50,241.00,48.00,1.00,0.36,13132211.66,13218008.81,0.03,19.38,0.00,99.88,100.53,0.00,0.00,0.00,0.03,1.00,0.44,10506691.80,10574498.57,0.06,23.37,0.00,79.88,80.38,0.00,0.00,0.00,0.10
451,50,50,100,50,254.04,49.28,0.96,0.35,16232458.58,15879236.29,0.03,19.06,0.00,122.18,125.28,0.00,0.00,0.00,0.09,0.95,0.44,12674098.94,12805272.39,0.04,23.52,0.00,98.55,98.24,0.00,0.00,0.00,0.10
452,50,50,100,50,256.00,51.00,1.00,0.36,16554029.88,16663500.09,0.03,19.28,0.00,126.00,126.84,0.00,0.00,0.00,0.09,1.00,0.44,13244886.60,13331331.68,0.04,23.56,0.00,100.75,101.45,0.00,0.00,0.00,0.10
453,50,50,100,100,252.86,46.25,0.99,0.35,3269154.15,3207807.32,0.03,18.70,0.00,25.06,24.67,0.00,0.00,0.00,0.06,0.99,0.43,2503720.78,2513159.17,0.03,22.83,0.00,18.64,19.24,0.00,0.00,0.00,0.05
454,50,50,100,100,261.00,48.00,1.00,0.36,3336205.09,3354391.97,0.03,19.28,0.00,25.16,25.28,0.00,0.00,0.00,0.06,1.00,0.46,2605635.88,2618448.10,0.03,23.61,0.00,19.61,19.76,0.00,0.00,0.00,0.05
455,50,50,100,100,272.05,45.68,0.98,0.34,6359261.72,6435602.08,0.03,18.73,0.00,49.88,48.38,0.00,0.00,0.00,0.06,0.95,0.44,5192464.52,5024270.42,0.03,22.67,0.00,37.68,40.24,0.00,0.00,0.00,0.02
456,50,50,100,100,273.00,48.00,1.00,0.36,6656052.12,6697000.47,0.03,19.34,0.00,50.47,50.75,0.00,0.00,0.00,0.06,1.00,0.46,5197302.61,5228077.46,0.03,23.54,0.00,39.39,40.62,0.00,0.00,0.00,0.02
457,50,50,100,100,231.01,46.33,0.98,0.35,9699839.00,9669421.47,0.03,19.27,0.00,73.94,73.28,0.00,0.00,0.00,0.00,0.99,0.45,7687557.24,7802046.43,0.03,23.31,0.00,58.77,57.03,0.00,0.00,0.00,0.07
458,50,50,100,100,242.00,48.00,1.00,0.36,9989648.38,10053456.59,0.03,19.47,0.00,75.88,76.41,0.00,0.00,0.00,0.00,1.00,0.46,7799363.37,7847909.39,0.03,23.54,0.00,59.24,59.66,0.00,0.00,0.00,0.08
459,50,50,100,100,269.10,46.73,0.97,0.35,12946515.47,13254053.01,0.03,18.81,0.00,99.18,96.69,0.00,0.00,0.00,0.00,0.99,0.44,10294805.41,10122344.80,0.03,23.03,0.00,78.71,78.94,0.00,0.00,0.00,0.10
460,50,50,100,100,271.00,47.00,1.00,0.36,13282513.34,13368363.66,0.03,19.34,0.00,101.03,101.69,0.00,0.00,0.00,0.00,1.00,0.46,10369804.54,10435490.78,0.03,23.46,0.00,78.85,79.37,0.00,0.00,0.00,0.10
461,50,50,100,100,245.95,46.74,0.98,0.35,16377855.07,16546106.78,0.03,19.05,0.00,126.14,123.61,0.00,0.00,0.00,0.06,1.00,0.43,12958334.23,13273819.26,0.03,23.36,0.00,100.48,101.33,0.00,0.00,0.00,0.10
462,50,50,100,100,249.00,49.00,1.00,0.36,16639267.09,16748179.38,0.03,19.38,0.00,126.69,127.41,0.00,0.00,0.00,0.06,1.00,0.44,13314707.82,13400620.32,0.03,23.46,0.00,101.30,101.97,0.00,0.00,0.00,0.10
463,50,100,10,10,1033.41,41.22,2.17,0.49,4590328.30,4687251.43,0.22,19.53,0.00,35.35,34.34,0.00,0.00,0.00,0.05,1.71,0.55,3041859.03,3013429.59,0.20,23.06,0.00,22.68,22.69,0.00,0.00,0.00,0.00
464,50,100,10,10,1061.00,42.00,2.20,0.49,4716149.35,4749452.10,0.22,19.60,0.00,35.50,36.00,0.00,0.00,0.00,0.05,1.79,0.58,3113025.93,3134119.79,0.21,23.23,0.00,23.52,23.72,0.00,0.00,0.00,0.00
465,50,100,10,10,1272.89,39.58,2.16,0.54,8101877.04,8428197.96,0.23,18.63,0.00,63.98,64.47,0.00,0.00,0.00,0.04,2.58,0.77,6381162.38,6621823.70,0.27,22.68,0.00,49.06,49.24,0.00,0.00,0.00,0.05
466,50,100,10,10,1325.00,41.00,2.23,0.54,8526645.00,8593772.00,0.24,19.43,0.00,64.77,65.23,0.00,0.00,0.00,0.04,2.59,0.78,6621521.00,6671991.44,0.28,23.19,0.00,50.26,50.70,0.00,0.00,0.00,0.05
467,50,100,10,10,1409.18,39.42,2.17,0.34,20114083.27,19736113.27,0.21,18.94,0.00,150.12,151.46,0.00,0.00,0.00,0.06,2.16,0.64,10077472.42,10004504.41,0.28,22.66,0.00,76.78,75.03,0.00,0.00,0.00,0.04
468,50,100,10,10,1479.00,40.00,2.29,0.36,20188030.00,20352003.57,0.22,19.67,0.00,153.79,155.00,0.00,0.00,0.00,0.06,2.27,0.66,10283379.12,10365930.54,0.28,23.04,0.00,78.19,78.88,0.00,0.00,0.00,0.04
469,50,100,10,10,1170.68,39.75,2.65,0.60,18760024.91,18487358.28,0.25,18.96,0.00,140.30,142.35,0.00,0.00,0.00,0.05,1.35,0.39,14115898.50,13796932.70,0.19,21.67,0.00,106.12,105.65,0.00,0.00,0.00,0.03
470,50,100,10,10,1211.00,40.00,2.70,0.60,18852135.70,18970317.10,0.25,19.38,0.00,143.45,144.45,0.00,0.00,0.00,0.05,1.40,0.39,14290852.52,14406163.80,0.19,22.80,0.00,108.84,109.76,0.00,0.00,0.00,0.03
471,50,100,10,10,894.56,41.30,3.30,0.63,26005211.03,25478012.66,0.25,18.52,0.00,197.16,194.60,0.00,0.00,0.00,0.00,2.65,0.87,14251678.99,14420286.83,0.24,23.12,0.00,108.53,113.52,0.00,0.00,0.00,0.06
472,50,100,10,10,921.00,43.00,3.33,0.67,26367809.17,26546683.11,0.25,19.39,0.00,200.89,202.28,0.00,0.00,0.00,0.00,2.67,0.89,14973684.47,15096710.83,0.25,23.27,0.00,113.87,114.93,0.00,0.00,0.00,0.06
473,50,100,10,50,634.72,43.58,3.56,0.98,3767730.18,3683952.06,0.28,18.66,0.00,27.62,28.83,0.00,0.00,0.00,0.00,0.98,0.33,3031064.66,3030533.86,0.03,22.57,0.00,22.94,23.16,0.00,0.00,0.00,0.03
474,50,100,10,50,659.00,44.00,3.64,0.99,3830578.60,3859826.80,0.28,19.28,0.00,28.84,29.24,0.00,0.00,0.00,0.00,1.00,0.34,3093341.16,3115136.65,0.03,22.88,0.00,23.39,23.58,0.00,0.00,0.00,0.03
475,50,100,10,50,530.38,42.51,1.88,0.53,7314982.73,7682386.09,0.22,18.70,0.00,57.03,57.12,0.00,0.00,0.00,0.00,0.97,0.34,6090803.74,6034782.44,0.03,21.88,0.00,45.72,45.61,0.00,0.00,0.00,0.03
476,50,100,10,50,552.00,44.00,1.96,0.54,7639151.04,7701550.32,0.22,19.64,0.00,57.96,58.36,0.00,0.00,0.00,0.00,1.00,0.34,6167609.58,6216147.16,0.04,22.97,0.00,46.84,47.19,0.00,0.00,0.00,0.03
477,50,100,10,50,547.03,43.21,1.92,0.52,11384946.84,11080092.03,0.24,19.33,0.00,84.47,86.22,0.00,0.00,0.00,0.11,0.99,0.32,9258467.82,9425965.18,0.04,22.72,0.00,70.98,72.19,0.00,0.00,0.00,0.03
478,50,100,10,50,556.00,45.00,1.96,0.54,11482879.00,11579506.80,0.25,19.40,0.00,87.32,88.00,0.00,0.00,0.00,0.12,1.00,0.33,9577750.07,9655351.43,0.04,22.84,0.00,72.90,73.43,0.00,0.00,0.00,0.03
479,50,100,10,50,548.37,43.53,3.37,0.96,15074716.21,15171897.37,0.23,19.28,0.00,116.17,115.23,0.00,0.00,0.00,0.03,0.96,0.41,9884068.56,10203433.81,0.04,22.48,0.00,75.30,76.47,0.00,0.00,0.00,0.03
480,50,100,10,50,568.00,44.00,3.52,0.98,15316984.92,15447162.44,0.24,19.40,0.00,116.52,117.52,0.00,0.00,0.00,0.03,1.00,0.41,10358171.49,10443715.32,0.05,23.21,0.00,78.73,79.46,0.00,0.00,0.00,0.03
481,50,100,10,50,605.24,44.03,2.28,0.59,20429313.29,20100803.19,0.26,18.51,0.00,156.27,158.51,0.00,0.00,0.00,0.00,0.97,0.37,14097475.74,14089731.34,0.04,22.63,0.00,104.63,103.06,0.00,0.00,0.00,0.00
482,50,100,10,50,614.00,45.00,2.30,0.59,20854190.43,21033179.96,0.26,19.43,0.00,158.78,160.22,0.00,0.00,0.00,0.00,1.00,0.38,14119063.59,14236623.91,0.04,23.14,0.00,107.50,108.41,0.00,0.00,0.00,0.00
483,50,100,10,100,739.27,42.48,2.30,0.65,3766085.88,3806502.99,0.24,18.71,0.00,28.32,28.28,0.00,0.00,0.00,0.00,0.99,0.41,2452469.18,2481354.31,0.03,22.42,0.00,19.25,19.45,0.00,0.00,0.00,0.03
484,50,100,10,100,754.00,43.00,2.36,0.66,3809278.96,3837518.96,0.25,19.54,0.00,28.68,28.96,0.00,0.00,0.00,0.00,1.00,0.41,2577682.73,2595350.62,0.03,23.34,0.00,19.35,19.51,0.00,0.00,0.00,0.03
485,50,100,10,100,462.82,46.03,2.27,0.63,7758114.11,7534134.12,0.27,18.60,0.00,57.39,57.49,0.00,0.00,0.00,0.07,0.95,0.39,5186042.30,5153965.26,0.03,23.15,0.00,39.54,39.63,0.00,0.00,0.00,0.03
486,50,100,10,100,467.00,48.00,2.32,0.64,7807783.08,7871915.72,0.27,19.46,0.00,59.20,59.72,0.00,0.00,0.00,0.07,1.00,0.41,5281864.78,5323101.59,0.03,23.42,0.00,40.05,40.38,0.00,0.00,0.00,0.03
487,50,100,10,100,498.58,44.51,1.30,0.36,11378174.26,11605326.13,0.17,18.70,0.00,84.73,87.09,0.00,0.00,0.00,0.11,0.97,0.34,9131423.94,9136569.49,0.03,21.75,0.00,71.75,71.62,0.00,0.00,0.00,0.03
488,50,100,10,100,501.00,45.00,1.36,0.38,11685727.56,11783157.12,0.18,19.32,0.00,88.84,89.56,0.00,0.00,0.00,0.11,1.00,0.34,9434813.84,9511428.77,0.03,22.84,0.00,71.77,72.42,0.00,0.00,0.00,0.03
489,50,100,10,100,713.79,41.88,2.47,0.72,14549673.01,14554109.65,0.30,18.96,0.00,111.88,109.28,0.00,0.00,0.00,0.03,0.98,0.33,12019019.75,12402623.72,0.03,22.32,0.00,90.77,93.28,0.00,0.00,0.00,0.03
490,50,100,10,100,715.00,42.00,2.54,0.73,14825824.08,14950417.50,0.30,19.38,0.00,112.73,113.73,0.00,0.00,0.00,0.03,1.00,0.34,12449031.77,12550778.87,0.03,22.84,0.00,94.71,95.58,0.00,0.00,0.00,0.03
491,50,100,10,100,652.10,41.28,2.09,0.60,18535241.35,18678799.64,0.25,19.40,0.00,145.93,146.56,0.00,0.00,0.00,0.04,0.95,0.31,16752637.62,17285709.39,0.03,22.38,0.00,124.72,129.82,0.00,0.00,0.00,0.00
492,50,100,10,100,660.00,43.00,2.16,0.60,19185290.68,19347214.76,0.25,19.40,0.00,146.04,147.28,0.00,0.00,0.00,0.04,1.00,0.31,17148731.79,17290075.04,0.03,22.62,0.00,130.68,131.75,0.00,0.00,0.00,0.00
493,50,100,50,10,702.50,44.04,0.97,0.21,5385217.84,5444896.14,0.04,19.35,0.00,40.73,41.57,0.00,0.00,0.00,0.00,1.71,0.60,2973227.77,3046566.91,0.24,22.97,0.00,22.61,22.55,0.00,0.00,0.00,0.10
494,50,100,50,10,729.00,45.00,1.00,0.21,5448369.05,5489200.37,0.04,19.47,0.00,41.32,41.58,0.00,0.00,0.00,0.00,1.74,0.60,3056259.35,3079103.52,0.25,23.44,0.00,23.03,23.16,0.00,0.00,0.00,0.10
495,50,100,50,10,1119.35,40.31,0.97,0.24,8820306.90,9064659.18,0.04,18.85,0.00,69.72,70.02,0.00,0.00,0.00,0.04,2.16,0.72,6159386.75,6085564.74,0.26,23.04,0.00,44.62,46.26,0.00,0.00,0.00,0.03
496,50,100,50,10,1147.00,42.00,1.00,0.24,9242525.50,9315703.64,0.04,19.50,0.00,70.23,70.73,0.00,0.00,0.00,0.05,2.20,0.73,6180371.30,6229406.93,0.27,23.37,0.00,46.93,47.30,0.00,0.00,0.00,0.03
497,50,100,50,10,1020.04,39.96,0.98,0.23,13356036.02,13479273.74,0.03,19.33,0.00,104.23,104.21,0.00,0.00,0.00,0.00,2.83,0.96,8529383.36,8651432.01,0.28,22.35,0.00,64.47,67.64,0.00,0.00,0.00,0.00
498,50,100,50,10,1044.00,41.00,1.00,0.24,13746387.68,13857716.23,0.04,19.39,0.00,104.50,105.41,0.00,0.00,0.00,0.00,2.90,1.00,8884787.61,8957125.13,0.28,23.41,0.00,67.55,68.19,0.00,0.00,0.00,0.00
499,50,100,50,10,1002.07,39.51,0.96,0.27,15319745.32,15852069.92,0.05,18.79,0.00,116.65,119.16,0.00,0.00,0.00,0.04,4.82,0.96,11627645.81,11875681.15,0.28,23.21,0.00,90.10,90.21,0.00,0.00,0.00,0.11
500,50,100,50,10,1013.00,40.00,1.00,0.28,16028078.24,16159765.64,0.05,19.35,0.00,121.96,123.00,0.00,0.00,0.00,0.04,4.90,1.00,12153424.00,12254104.57,0.29,23.26,0.00,92.47,93.20,0.00,0.00,0.00,0.11
501,50,100,50,10,842.63,40.72,1.00,0.24,22455863.09,22107416.38,0.05,19.04,0.00,167.61,166.19,0.00,0.00,0.00,0.00,2.47,0.88,14354704.08,14360646.29,0.30,22.40,0.00,109.36,108.98,0.00,0.00,0.00,0.07
502,50,100,50,10,875.00,42.00,1.00,0.24,22760584.59,22948804.36,0.05,19.36,0.00,173.32,174.77,0.00,0.00,0.00,0.00,2.58,0.89,14735366.00,14858756.87,0.30,23.25,0.00,112.10,113.10,0.00,0.00,0.00,0.07
503,50,100,50,50,266.45,43.89,0.97,0.34,3355719.86,3222394.62,0.04,18.35,0.00,24.69,24.33,0.00,0.00,0.00,0.06,0.96,0.44,2549712.82,2509812.52,0.05,22.75,0.00,19.20,19.67,0.00,0.00,0.00,0.05
504,50,100,50,50,272.00,46.00,1.00,0.34,3361226.97,3385630.71,0.04,19.28,0.00,25.29,25.48,0.00,0.00,0.00,0.06,1.00,0.44,2605944.85,2623967.95,0.05,23.51,0.00,19.57,19.75,0.00,0.00,0.00,0.05
505,50,100,50,50,244.56,46.37,0.98,0.36,6454252.07,6314416.95,0.04,18.45,0.00,49.65,48.90,0.00,0.00,0.00,0.18,0.97,0.43,5124274.15,5118364.13,0.04,22.72,0.00,39.69,39.16,0.00,0.00,0.00,0.00
506,50,100,50,50,251.00,48.00,1.00,0.36,6577953.94,6630852.81,0.04,19.38,0.00,49.94,50.22,0.00,0.00,0.00,0.19,1.00,0.44,5263209.25,5304729.62,0.04,23.46,0.00,39.85,40.20,0.00,0.00,0.00,0.00
507,50,100,50,50,242.25,46.54,0.99,0.34,9818073.43,9949852.66,0.05,18.81,0.00,76.28,77.58,0.00,0.00,0.00,0.03,0.97,0.43,7759321.68,7752568.88,0.04,23.41,0.00,58.71,58.43,0.00,0.00,0.00,0.05
508,50,100,50,50,248.00,48.00,1.00,0.34,10209826.48,10293662.65,0.05,19.38,0.00,77.61,78.19,0.00,0.00,0.00,0.03,1.00,0.44,7914208.20,7978575.45,0.04,23.46,0.00,60.10,60.62,0.00,0.00,0.00,0.05
509,50,100,50,50,247.09,45.45,0.98,0.34,13526344.16,13361316.01,0.07,18.42,0.00,102.45,100.98,0.00,0.00,0.00,0.06,0.99,0.42,10314989.07,10396433.32,0.04,22.55,0.00,77.30,79.97,0.00,0.00,0.00,0.10
510,50,100,50,50,248.00,47.00,1.00,0.34,13599421.16,13712498.00,0.07,19.31,0.00,103.42,104.29,0.00,0.00,0.00,0.06,1.00,0.44,10540351.40,10627197.57,0.04,23.59,0.00,80.15,80.75,0.00,0.00,0.00,0.10
511,50,100,50,50,253.52,46.61,0.96,0.34,16787512.50,17090937.59,0.04,18.70,0.00,123.69,127.94,0.00,0.00,0.00,0.03,0.96,0.43,12739622.04,13152433.84,0.05,23.08,0.00,96.79,99.12,0.00,0.00,0.00,0.05
512,50,100,50,50,258.00,49.00,1.00,0.34,17069357.29,17213608.74,0.04,19.38,0.00,129.94,131.03,0.00,0.00,0.00,0.03,1.00,0.44,13229715.40,13340740.93,0.05,23.49,0.00,100.60,101.53,0.00,0.00,0.00,0.05
513,50,100,50,100,251.60,48.94,0.95,0.34,3463968.93,3506146.92,0.04,19.33,0.00,26.15,26.12,0.00,0.00,0.00,0.06,0.98,0.44,2552225.91,2649206.81,0.03,23.19,0.00,19.44,20.23,0.00,0.00,0.00,0.03
514,50,100,50,100,254.00,51.00,1.00,0.34,3540092.26,3568122.42,0.04,19.44,0.00,26.77,26.87,0.00,0.00,0.00,0.06,1.00,0.46,2678854.76,2699088.27,0.03,23.46,0.00,20.22,20.34,0.00,0.00,0.00,0.03
515,50,100,50,100,216.44,45.55,0.96,0.35,6504882.21,6620225.75,0.05,18.96,0.00,48.96,51.21,0.00,0.00,0.00,0.03,0.99,0.45,5030043.80,5038519.99,0.03,23.15,0.00,38.45,39.60,0.00,0.00,0.00,0.10
516,50,100,50,100,217.00,47.00,1.00,0.36,6720861.50,6776030.09,0.05,19.28,0.00,50.94,51.41,0.00,0.00,0.00,0.03,1.00,0.46,5246629.63,5288878.54,0.03,23.46,0.00,39.80,40.12,0.00,0.00,0.00,0.10
517,50,100,50,100,241.15,47.47,0.97,0.34,10342759.97,9974843.39,0.04,18.82,0.00,77.22,77.84,0.00,0.00,0.00,0.06,0.98,0.45,7653331.69,7722176.98,0.03,23.39,0.00,58.37,57.31,0.00,0.00,0.00,0.00
518,50,100,50,100,249.00,48.00,1.00,0.34,10363493.84,10450738.35,0.04,19.31,0.00,78.77,79.35,0.00,0.00,0.00,0.06,1.00,0.46,7837261.54,7902222.90,0.03,23.46,0.00,59.59,60.02,0.00,0.00,0.00,0.00
519,50,100,50,100,264.05,45.67,0.99,0.33,13609510.40,13781230.50,0.04,18.75,0.00,101.83,103.06,0.00,0.00,0.00,0.06,0.97,0.44,10056449.06,10504203.52,0.03,22.91,0.00,77.35,78.07,0.00,0.00,0.00,0.10
520,50,100,50,100,272.00,47.00,1.00,0.34,13776956.16,13893599.77,0.04,19.41,0.00,104.81,105.68,0.00,0.00,0.00,0.06,1.00,0.46,10418130.32,10505500.34,0.03,23.46,0.00,79.22,79.93,0.00,0.00,0.00,0.10
521,50,100,50,100,291.55,47.16,0.99,0.33,17062655.56,16575620.25,0.05,18.47,0.00,130.35,128.30,0.00,0.00,0.00,0.09,0.96,0.45,12862104.18,12705570.47,0.03,22.59,0.00,97.38,99.67,0.00,0.00,0.00,0.03
